"sub"	"vax"	"choice"	"covid_vax_attitude"
714	"Johnson & Johnson"	0	"Anti"
715	"Johnson & Johnson"	0	"Anti"
715	"Novavax"	0	"Anti"
715	"BioNTech/Pfizer"	0	"Anti"
715	"CanSino Biologics"	0	"Anti"
715	"Moderna"	0	"Anti"
715	"Bharat Biotech"	0	"Anti"
715	"Sinovac"	0	"Anti"
715	"AstraZeneca"	0	"Anti"
716	"Novavax"	0	"Anti"
716	"BioNTech/Pfizer"	0	"Anti"
716	"Sinovac"	0	"Anti"
716	"Johnson & Johnson"	0	"Anti"
716	"CanSino Biologics"	0	"Anti"
716	"Moderna"	0	"Anti"
716	"AstraZeneca"	0	"Anti"
716	"Bharat Biotech"	0	"Anti"
717	"BioNTech/Pfizer"	0	"Neutral"
717	"CanSino Biologics"	0	"Neutral"
717	"Johnson & Johnson"	0	"Neutral"
717	"Novavax"	1	"Neutral"
717	"AstraZeneca"	1	"Neutral"
717	"Moderna"	0	"Neutral"
717	"Bharat Biotech"	1	"Neutral"
717	"Sinovac"	0	"Neutral"
718	"Johnson & Johnson"	1	"Pro"
718	"Novavax"	1	"Pro"
718	"Sinovac"	0	"Pro"
718	"CanSino Biologics"	0	"Pro"
718	"AstraZeneca"	0	"Pro"
718	"Bharat Biotech"	1	"Pro"
718	"Moderna"	1	"Pro"
718	"BioNTech/Pfizer"	1	"Pro"
719	"Moderna"	0	"Neutral"
719	"Bharat Biotech"	0	"Neutral"
719	"CanSino Biologics"	0	"Neutral"
719	"BioNTech/Pfizer"	0	"Neutral"
719	"Sinovac"	0	"Neutral"
719	"AstraZeneca"	0	"Neutral"
719	"Novavax"	0	"Neutral"
719	"Johnson & Johnson"	0	"Neutral"
720	"Novavax"	1	"Anti"
720	"CanSino Biologics"	0	"Anti"
720	"Johnson & Johnson"	1	"Anti"
720	"Sinovac"	0	"Anti"
720	"Moderna"	0	"Anti"
720	"AstraZeneca"	1	"Anti"
720	"BioNTech/Pfizer"	0	"Anti"
720	"Bharat Biotech"	0	"Anti"
721	"Moderna"	0	"Anti"
721	"BioNTech/Pfizer"	0	"Anti"
721	"CanSino Biologics"	0	"Anti"
721	"Johnson & Johnson"	0	"Anti"
721	"Bharat Biotech"	0	"Anti"
721	"Novavax"	0	"Anti"
721	"Sinovac"	0	"Anti"
721	"AstraZeneca"	0	"Anti"
722	"Sinovac"	0	"Pro"
722	"Novavax"	1	"Pro"
722	"BioNTech/Pfizer"	1	"Pro"
722	"Bharat Biotech"	0	"Pro"
722	"CanSino Biologics"	0	"Pro"
722	"AstraZeneca"	1	"Pro"
722	"Moderna"	1	"Pro"
722	"Johnson & Johnson"	0	"Pro"
723	"Novavax"	1	"Pro"
723	"CanSino Biologics"	0	"Pro"
723	"Bharat Biotech"	1	"Pro"
723	"Sinovac"	0	"Pro"
723	"BioNTech/Pfizer"	1	"Pro"
723	"AstraZeneca"	0	"Pro"
723	"Johnson & Johnson"	0	"Pro"
723	"Moderna"	1	"Pro"
724	"Moderna"	0	"Anti"
724	"BioNTech/Pfizer"	0	"Anti"
724	"Sinovac"	0	"Anti"
724	"Novavax"	0	"Anti"
724	"Johnson & Johnson"	0	"Anti"
724	"AstraZeneca"	0	"Anti"
724	"Bharat Biotech"	0	"Anti"
724	"CanSino Biologics"	0	"Anti"
725	"BioNTech/Pfizer"	0	"Anti"
725	"Novavax"	0	"Anti"
725	"Johnson & Johnson"	0	"Anti"
725	"Sinovac"	0	"Anti"
725	"AstraZeneca"	0	"Anti"
725	"Bharat Biotech"	0	"Anti"
725	"CanSino Biologics"	0	"Anti"
725	"Moderna"	0	"Anti"
726	"Moderna"	0	"Anti"
726	"Johnson & Johnson"	0	"Anti"
726	"AstraZeneca"	0	"Anti"
726	"Novavax"	0	"Anti"
726	"CanSino Biologics"	0	"Anti"
726	"BioNTech/Pfizer"	0	"Anti"
726	"Bharat Biotech"	0	"Anti"
726	"Sinovac"	0	"Anti"
727	"Sinovac"	0	"Neutral"
727	"BioNTech/Pfizer"	1	"Neutral"
727	"Johnson & Johnson"	0	"Neutral"
727	"CanSino Biologics"	0	"Neutral"
727	"AstraZeneca"	0	"Neutral"
727	"Novavax"	1	"Neutral"
727	"Bharat Biotech"	0	"Neutral"
727	"Moderna"	1	"Neutral"
728	"AstraZeneca"	0	"Anti"
728	"Bharat Biotech"	0	"Anti"
728	"Moderna"	0	"Anti"
728	"Novavax"	0	"Anti"
728	"Johnson & Johnson"	0	"Anti"
728	"CanSino Biologics"	0	"Anti"
728	"BioNTech/Pfizer"	0	"Anti"
728	"Sinovac"	0	"Anti"
729	"Moderna"	0	"Anti"
729	"AstraZeneca"	1	"Anti"
729	"Sinovac"	0	"Anti"
729	"Johnson & Johnson"	0	"Anti"
729	"Novavax"	1	"Anti"
729	"CanSino Biologics"	0	"Anti"
729	"BioNTech/Pfizer"	0	"Anti"
729	"Bharat Biotech"	0	"Anti"
730	"BioNTech/Pfizer"	0	"Anti"
730	"Johnson & Johnson"	0	"Anti"
730	"AstraZeneca"	0	"Anti"
730	"Moderna"	0	"Anti"
730	"CanSino Biologics"	0	"Anti"
730	"Sinovac"	0	"Anti"
730	"Novavax"	0	"Anti"
730	"Bharat Biotech"	0	"Anti"
731	"CanSino Biologics"	1	"Neutral"
731	"BioNTech/Pfizer"	1	"Neutral"
731	"Bharat Biotech"	1	"Neutral"
731	"AstraZeneca"	0	"Neutral"
731	"Sinovac"	0	"Neutral"
731	"Moderna"	1	"Neutral"
731	"Johnson & Johnson"	0	"Neutral"
731	"Novavax"	0	"Neutral"
732	"Bharat Biotech"	0	"Neutral"
732	"Sinovac"	0	"Neutral"
732	"Johnson & Johnson"	0	"Neutral"
732	"Novavax"	0	"Neutral"
732	"BioNTech/Pfizer"	0	"Neutral"
732	"CanSino Biologics"	0	"Neutral"
732	"Moderna"	0	"Neutral"
732	"AstraZeneca"	0	"Neutral"
733	"CanSino Biologics"	0	"Anti"
733	"Novavax"	0	"Anti"
733	"AstraZeneca"	0	"Anti"
733	"Moderna"	0	"Anti"
733	"Johnson & Johnson"	0	"Anti"
733	"BioNTech/Pfizer"	0	"Anti"
733	"Sinovac"	0	"Anti"
733	"Bharat Biotech"	0	"Anti"
734	"BioNTech/Pfizer"	1	"Neutral"
734	"Novavax"	0	"Neutral"
734	"CanSino Biologics"	0	"Neutral"
734	"Moderna"	1	"Neutral"
734	"Sinovac"	1	"Neutral"
734	"Bharat Biotech"	1	"Neutral"
734	"AstraZeneca"	0	"Neutral"
734	"Johnson & Johnson"	1	"Neutral"
735	"Bharat Biotech"	0	"Neutral"
735	"AstraZeneca"	0	"Neutral"
735	"Johnson & Johnson"	0	"Neutral"
735	"BioNTech/Pfizer"	1	"Neutral"
735	"Novavax"	1	"Neutral"
735	"Sinovac"	0	"Neutral"
735	"Moderna"	1	"Neutral"
735	"CanSino Biologics"	0	"Neutral"
736	"Novavax"	0	"Anti"
736	"Johnson & Johnson"	0	"Anti"
736	"BioNTech/Pfizer"	0	"Anti"
736	"Moderna"	0	"Anti"
736	"Bharat Biotech"	0	"Anti"
736	"CanSino Biologics"	0	"Anti"
736	"AstraZeneca"	0	"Anti"
736	"Sinovac"	0	"Anti"
737	"Novavax"	1	"Neutral"
737	"Johnson & Johnson"	0	"Neutral"
737	"Bharat Biotech"	1	"Neutral"
737	"CanSino Biologics"	0	"Neutral"
737	"BioNTech/Pfizer"	1	"Neutral"
737	"AstraZeneca"	1	"Neutral"
737	"Moderna"	1	"Neutral"
737	"Sinovac"	0	"Neutral"
738	"Novavax"	0	"Neutral"
738	"Sinovac"	0	"Neutral"
738	"CanSino Biologics"	0	"Neutral"
738	"Moderna"	0	"Neutral"
738	"AstraZeneca"	1	"Neutral"
738	"Bharat Biotech"	0	"Neutral"
738	"Johnson & Johnson"	0	"Neutral"
738	"BioNTech/Pfizer"	0	"Neutral"
739	"Moderna"	1	"Neutral"
739	"AstraZeneca"	0	"Neutral"
739	"Johnson & Johnson"	1	"Neutral"
739	"Bharat Biotech"	1	"Neutral"
739	"CanSino Biologics"	0	"Neutral"
739	"Novavax"	0	"Neutral"
739	"Sinovac"	0	"Neutral"
739	"BioNTech/Pfizer"	1	"Neutral"
740	"CanSino Biologics"	0	"Neutral"
740	"AstraZeneca"	1	"Neutral"
740	"Bharat Biotech"	1	"Neutral"
740	"Novavax"	0	"Neutral"
740	"BioNTech/Pfizer"	1	"Neutral"
740	"Sinovac"	0	"Neutral"
740	"Johnson & Johnson"	1	"Neutral"
740	"Moderna"	1	"Neutral"
741	"Johnson & Johnson"	1	"Neutral"
741	"CanSino Biologics"	0	"Neutral"
741	"Novavax"	0	"Neutral"
741	"BioNTech/Pfizer"	0	"Neutral"
741	"AstraZeneca"	0	"Neutral"
741	"Moderna"	0	"Neutral"
741	"Bharat Biotech"	0	"Neutral"
741	"Sinovac"	0	"Neutral"
742	"AstraZeneca"	0	"Anti"
742	"Bharat Biotech"	0	"Anti"
742	"Sinovac"	0	"Anti"
742	"Novavax"	0	"Anti"
742	"BioNTech/Pfizer"	0	"Anti"
742	"Johnson & Johnson"	0	"Anti"
742	"Moderna"	0	"Anti"
742	"CanSino Biologics"	0	"Anti"
743	"Moderna"	1	"Pro"
743	"AstraZeneca"	1	"Pro"
743	"Bharat Biotech"	1	"Pro"
743	"Johnson & Johnson"	0	"Pro"
743	"Novavax"	1	"Pro"
743	"CanSino Biologics"	1	"Pro"
743	"Sinovac"	0	"Pro"
743	"BioNTech/Pfizer"	1	"Pro"
744	"Moderna"	0	"Anti"
744	"Bharat Biotech"	1	"Anti"
744	"Sinovac"	1	"Anti"
744	"CanSino Biologics"	1	"Anti"
744	"Novavax"	1	"Anti"
744	"AstraZeneca"	0	"Anti"
744	"BioNTech/Pfizer"	1	"Anti"
744	"Johnson & Johnson"	0	"Anti"
745	"AstraZeneca"	1	"Neutral"
745	"Bharat Biotech"	1	"Neutral"
745	"Sinovac"	0	"Neutral"
745	"Novavax"	1	"Neutral"
745	"Moderna"	1	"Neutral"
745	"Johnson & Johnson"	1	"Neutral"
745	"BioNTech/Pfizer"	1	"Neutral"
745	"CanSino Biologics"	0	"Neutral"
746	"Bharat Biotech"	0	"Neutral"
746	"BioNTech/Pfizer"	1	"Neutral"
746	"Novavax"	0	"Neutral"
746	"Johnson & Johnson"	0	"Neutral"
746	"Moderna"	1	"Neutral"
746	"CanSino Biologics"	0	"Neutral"
746	"AstraZeneca"	0	"Neutral"
746	"Sinovac"	0	"Neutral"
747	"Moderna"	1	"Neutral"
747	"Johnson & Johnson"	0	"Neutral"
747	"Novavax"	1	"Neutral"
747	"Sinovac"	0	"Neutral"
747	"AstraZeneca"	1	"Neutral"
747	"Bharat Biotech"	0	"Neutral"
747	"BioNTech/Pfizer"	1	"Neutral"
747	"CanSino Biologics"	0	"Neutral"
748	"Moderna"	1	"Neutral"
748	"CanSino Biologics"	0	"Neutral"
748	"Sinovac"	0	"Neutral"
748	"Novavax"	1	"Neutral"
748	"AstraZeneca"	1	"Neutral"
748	"Bharat Biotech"	0	"Neutral"
748	"BioNTech/Pfizer"	1	"Neutral"
748	"Johnson & Johnson"	0	"Neutral"
749	"Novavax"	1	"Neutral"
749	"Moderna"	1	"Neutral"
749	"Sinovac"	0	"Neutral"
749	"BioNTech/Pfizer"	1	"Neutral"
749	"AstraZeneca"	1	"Neutral"
749	"Bharat Biotech"	1	"Neutral"
749	"CanSino Biologics"	1	"Neutral"
749	"Johnson & Johnson"	0	"Neutral"
750	"Johnson & Johnson"	1	"Anti"
750	"Bharat Biotech"	0	"Anti"
750	"Sinovac"	0	"Anti"
750	"CanSino Biologics"	0	"Anti"
750	"Moderna"	0	"Anti"
750	"Novavax"	0	"Anti"
750	"AstraZeneca"	0	"Anti"
750	"BioNTech/Pfizer"	0	"Anti"
751	"Novavax"	1	"Anti"
751	"Sinovac"	0	"Anti"
751	"AstraZeneca"	0	"Anti"
751	"CanSino Biologics"	0	"Anti"
751	"Bharat Biotech"	0	"Anti"
751	"Johnson & Johnson"	0	"Anti"
751	"Moderna"	0	"Anti"
751	"BioNTech/Pfizer"	0	"Anti"
752	"AstraZeneca"	1	"Pro"
752	"BioNTech/Pfizer"	1	"Pro"
752	"Moderna"	1	"Pro"
752	"Johnson & Johnson"	0	"Pro"
752	"CanSino Biologics"	0	"Pro"
752	"Bharat Biotech"	0	"Pro"
752	"Novavax"	0	"Pro"
752	"Sinovac"	0	"Pro"
753	"Moderna"	1	"Neutral"
753	"BioNTech/Pfizer"	1	"Neutral"
753	"AstraZeneca"	0	"Neutral"
753	"Bharat Biotech"	0	"Neutral"
753	"Sinovac"	0	"Neutral"
753	"Johnson & Johnson"	0	"Neutral"
753	"CanSino Biologics"	0	"Neutral"
753	"Novavax"	1	"Neutral"
754	"Bharat Biotech"	1	"Neutral"
754	"Johnson & Johnson"	0	"Neutral"
754	"Moderna"	0	"Neutral"
754	"Sinovac"	1	"Neutral"
754	"AstraZeneca"	1	"Neutral"
754	"BioNTech/Pfizer"	0	"Neutral"
754	"CanSino Biologics"	0	"Neutral"
754	"Novavax"	0	"Neutral"
755	"Sinovac"	0	"Neutral"
755	"Novavax"	1	"Neutral"
755	"Johnson & Johnson"	1	"Neutral"
755	"AstraZeneca"	1	"Neutral"
755	"BioNTech/Pfizer"	0	"Neutral"
755	"Bharat Biotech"	1	"Neutral"
755	"Moderna"	0	"Neutral"
755	"CanSino Biologics"	0	"Neutral"
756	"Novavax"	1	"Neutral"
756	"BioNTech/Pfizer"	1	"Neutral"
756	"Johnson & Johnson"	0	"Neutral"
756	"AstraZeneca"	0	"Neutral"
756	"Sinovac"	0	"Neutral"
756	"Bharat Biotech"	1	"Neutral"
756	"Moderna"	0	"Neutral"
756	"CanSino Biologics"	0	"Neutral"
757	"Novavax"	0	"Neutral"
757	"AstraZeneca"	0	"Neutral"
757	"CanSino Biologics"	0	"Neutral"
757	"Moderna"	0	"Neutral"
757	"Johnson & Johnson"	0	"Neutral"
757	"BioNTech/Pfizer"	0	"Neutral"
757	"Bharat Biotech"	0	"Neutral"
757	"Sinovac"	0	"Neutral"
758	"Bharat Biotech"	0	"Neutral"
758	"AstraZeneca"	0	"Neutral"
758	"Sinovac"	1	"Neutral"
758	"CanSino Biologics"	0	"Neutral"
758	"Moderna"	1	"Neutral"
758	"BioNTech/Pfizer"	1	"Neutral"
758	"Johnson & Johnson"	0	"Neutral"
758	"Novavax"	1	"Neutral"
759	"Bharat Biotech"	1	"Anti"
759	"Sinovac"	0	"Anti"
759	"BioNTech/Pfizer"	0	"Anti"
759	"Johnson & Johnson"	0	"Anti"
759	"Novavax"	0	"Anti"
759	"AstraZeneca"	0	"Anti"
759	"CanSino Biologics"	0	"Anti"
759	"Moderna"	0	"Anti"
760	"Moderna"	1	"Pro"
760	"Bharat Biotech"	1	"Pro"
760	"CanSino Biologics"	0	"Pro"
760	"Novavax"	1	"Pro"
760	"Johnson & Johnson"	0	"Pro"
760	"Sinovac"	0	"Pro"
760	"AstraZeneca"	1	"Pro"
760	"BioNTech/Pfizer"	1	"Pro"
761	"Moderna"	1	"Pro"
761	"Novavax"	0	"Pro"
761	"AstraZeneca"	0	"Pro"
761	"Bharat Biotech"	0	"Pro"
761	"BioNTech/Pfizer"	1	"Pro"
761	"Johnson & Johnson"	1	"Pro"
761	"CanSino Biologics"	0	"Pro"
761	"Sinovac"	0	"Pro"
762	"Sinovac"	0	"Neutral"
762	"BioNTech/Pfizer"	1	"Neutral"
762	"Bharat Biotech"	1	"Neutral"
762	"Moderna"	1	"Neutral"
762	"Novavax"	1	"Neutral"
762	"Johnson & Johnson"	1	"Neutral"
762	"CanSino Biologics"	1	"Neutral"
762	"AstraZeneca"	1	"Neutral"
763	"Johnson & Johnson"	1	"Neutral"
763	"Novavax"	1	"Neutral"
763	"Moderna"	1	"Neutral"
763	"CanSino Biologics"	0	"Neutral"
763	"Sinovac"	0	"Neutral"
763	"Bharat Biotech"	1	"Neutral"
763	"BioNTech/Pfizer"	1	"Neutral"
763	"AstraZeneca"	1	"Neutral"
764	"BioNTech/Pfizer"	0	"Anti"
764	"AstraZeneca"	0	"Anti"
764	"Johnson & Johnson"	0	"Anti"
764	"CanSino Biologics"	0	"Anti"
764	"Moderna"	0	"Anti"
764	"Bharat Biotech"	0	"Anti"
764	"Novavax"	0	"Anti"
764	"Sinovac"	0	"Anti"
765	"Bharat Biotech"	0	"Anti"
765	"Sinovac"	0	"Anti"
765	"AstraZeneca"	0	"Anti"
765	"Novavax"	0	"Anti"
765	"BioNTech/Pfizer"	0	"Anti"
765	"Johnson & Johnson"	1	"Anti"
765	"CanSino Biologics"	0	"Anti"
765	"Moderna"	0	"Anti"
766	"Sinovac"	0	"Neutral"
766	"Novavax"	1	"Neutral"
766	"Johnson & Johnson"	0	"Neutral"
766	"CanSino Biologics"	0	"Neutral"
766	"Bharat Biotech"	0	"Neutral"
766	"AstraZeneca"	1	"Neutral"
766	"BioNTech/Pfizer"	1	"Neutral"
766	"Moderna"	1	"Neutral"
767	"Bharat Biotech"	0	"Anti"
767	"BioNTech/Pfizer"	0	"Anti"
767	"Moderna"	0	"Anti"
767	"Novavax"	0	"Anti"
767	"CanSino Biologics"	0	"Anti"
767	"AstraZeneca"	0	"Anti"
767	"Johnson & Johnson"	0	"Anti"
767	"Sinovac"	0	"Anti"
768	"Sinovac"	0	"Anti"
768	"Novavax"	1	"Anti"
768	"CanSino Biologics"	0	"Anti"
768	"AstraZeneca"	0	"Anti"
768	"Bharat Biotech"	1	"Anti"
768	"Moderna"	0	"Anti"
768	"Johnson & Johnson"	0	"Anti"
768	"BioNTech/Pfizer"	0	"Anti"
769	"Novavax"	0	"Neutral"
769	"CanSino Biologics"	0	"Neutral"
769	"Johnson & Johnson"	1	"Neutral"
769	"Sinovac"	0	"Neutral"
769	"AstraZeneca"	1	"Neutral"
769	"Bharat Biotech"	1	"Neutral"
769	"Moderna"	0	"Neutral"
769	"BioNTech/Pfizer"	0	"Neutral"
770	"Johnson & Johnson"	0	"Anti"
770	"Novavax"	0	"Anti"
770	"BioNTech/Pfizer"	0	"Anti"
770	"Sinovac"	0	"Anti"
770	"Moderna"	0	"Anti"
770	"CanSino Biologics"	0	"Anti"
770	"AstraZeneca"	0	"Anti"
770	"Bharat Biotech"	0	"Anti"
771	"AstraZeneca"	1	"Pro"
771	"Bharat Biotech"	1	"Pro"
771	"Moderna"	1	"Pro"
771	"Novavax"	1	"Pro"
771	"Johnson & Johnson"	1	"Pro"
771	"Sinovac"	1	"Pro"
771	"CanSino Biologics"	1	"Pro"
771	"BioNTech/Pfizer"	1	"Pro"
772	"AstraZeneca"	1	"Neutral"
772	"Sinovac"	0	"Neutral"
772	"BioNTech/Pfizer"	1	"Neutral"
772	"Johnson & Johnson"	0	"Neutral"
772	"CanSino Biologics"	0	"Neutral"
772	"Moderna"	1	"Neutral"
772	"Novavax"	0	"Neutral"
772	"Bharat Biotech"	1	"Neutral"
773	"AstraZeneca"	1	"Neutral"
773	"Sinovac"	1	"Neutral"
773	"BioNTech/Pfizer"	1	"Neutral"
773	"Novavax"	1	"Neutral"
773	"CanSino Biologics"	0	"Neutral"
773	"Johnson & Johnson"	1	"Neutral"
773	"Moderna"	0	"Neutral"
773	"Bharat Biotech"	0	"Neutral"
774	"BioNTech/Pfizer"	0	"Anti"
774	"Novavax"	0	"Anti"
774	"Johnson & Johnson"	0	"Anti"
774	"Sinovac"	0	"Anti"
774	"AstraZeneca"	0	"Anti"
774	"Bharat Biotech"	0	"Anti"
774	"CanSino Biologics"	0	"Anti"
774	"Moderna"	0	"Anti"
775	"Bharat Biotech"	0	"Pro"
775	"Johnson & Johnson"	1	"Pro"
775	"Sinovac"	1	"Pro"
775	"CanSino Biologics"	0	"Pro"
775	"BioNTech/Pfizer"	1	"Pro"
775	"Moderna"	0	"Pro"
775	"AstraZeneca"	1	"Pro"
775	"Novavax"	0	"Pro"
776	"Novavax"	1	"Anti"
776	"Johnson & Johnson"	0	"Anti"
776	"Sinovac"	0	"Anti"
776	"AstraZeneca"	1	"Anti"
776	"Moderna"	1	"Anti"
776	"Bharat Biotech"	0	"Anti"
776	"BioNTech/Pfizer"	1	"Anti"
776	"CanSino Biologics"	0	"Anti"
777	"Sinovac"	0	"Neutral"
777	"BioNTech/Pfizer"	1	"Neutral"
777	"Bharat Biotech"	0	"Neutral"
777	"CanSino Biologics"	0	"Neutral"
777	"Johnson & Johnson"	1	"Neutral"
777	"Moderna"	1	"Neutral"
777	"Novavax"	1	"Neutral"
777	"AstraZeneca"	1	"Neutral"
778	"Bharat Biotech"	1	"Neutral"
778	"Sinovac"	1	"Neutral"
778	"Novavax"	1	"Neutral"
778	"Moderna"	1	"Neutral"
778	"CanSino Biologics"	0	"Neutral"
778	"BioNTech/Pfizer"	1	"Neutral"
778	"Johnson & Johnson"	0	"Neutral"
778	"AstraZeneca"	1	"Neutral"
779	"Bharat Biotech"	0	"Neutral"
779	"Sinovac"	0	"Neutral"
779	"Moderna"	1	"Neutral"
779	"AstraZeneca"	1	"Neutral"
779	"CanSino Biologics"	0	"Neutral"
779	"Johnson & Johnson"	1	"Neutral"
779	"BioNTech/Pfizer"	1	"Neutral"
779	"Novavax"	1	"Neutral"
780	"Novavax"	1	"Pro"
780	"BioNTech/Pfizer"	0	"Pro"
780	"Bharat Biotech"	1	"Pro"
780	"Sinovac"	1	"Pro"
780	"CanSino Biologics"	1	"Pro"
780	"Moderna"	1	"Pro"
780	"Johnson & Johnson"	1	"Pro"
780	"AstraZeneca"	1	"Pro"
781	"AstraZeneca"	1	"Neutral"
781	"CanSino Biologics"	1	"Neutral"
781	"Moderna"	0	"Neutral"
781	"Bharat Biotech"	1	"Neutral"
781	"Novavax"	1	"Neutral"
781	"Johnson & Johnson"	0	"Neutral"
781	"Sinovac"	0	"Neutral"
781	"BioNTech/Pfizer"	1	"Neutral"
782	"BioNTech/Pfizer"	1	"Neutral"
782	"Sinovac"	0	"Neutral"
782	"AstraZeneca"	1	"Neutral"
782	"Bharat Biotech"	1	"Neutral"
782	"CanSino Biologics"	0	"Neutral"
782	"Johnson & Johnson"	0	"Neutral"
782	"Moderna"	1	"Neutral"
782	"Novavax"	1	"Neutral"
783	"Moderna"	0	"Anti"
783	"AstraZeneca"	0	"Anti"
783	"BioNTech/Pfizer"	0	"Anti"
783	"Bharat Biotech"	1	"Anti"
783	"Johnson & Johnson"	0	"Anti"
783	"Sinovac"	0	"Anti"
783	"Novavax"	1	"Anti"
783	"CanSino Biologics"	1	"Anti"
784	"Bharat Biotech"	1	"Neutral"
784	"Moderna"	0	"Neutral"
784	"Sinovac"	0	"Neutral"
784	"CanSino Biologics"	0	"Neutral"
784	"Novavax"	0	"Neutral"
784	"BioNTech/Pfizer"	0	"Neutral"
784	"AstraZeneca"	0	"Neutral"
784	"Johnson & Johnson"	0	"Neutral"
785	"Novavax"	1	"Neutral"
785	"AstraZeneca"	1	"Neutral"
785	"BioNTech/Pfizer"	1	"Neutral"
785	"Johnson & Johnson"	0	"Neutral"
785	"Moderna"	1	"Neutral"
785	"Sinovac"	0	"Neutral"
785	"CanSino Biologics"	0	"Neutral"
785	"Bharat Biotech"	0	"Neutral"
786	"BioNTech/Pfizer"	1	"Neutral"
786	"Sinovac"	0	"Neutral"
786	"Novavax"	1	"Neutral"
786	"Johnson & Johnson"	0	"Neutral"
786	"Bharat Biotech"	0	"Neutral"
786	"CanSino Biologics"	0	"Neutral"
786	"Moderna"	1	"Neutral"
786	"AstraZeneca"	0	"Neutral"
787	"Bharat Biotech"	0	"Neutral"
787	"Sinovac"	0	"Neutral"
787	"AstraZeneca"	0	"Neutral"
787	"Moderna"	0	"Neutral"
787	"Novavax"	0	"Neutral"
787	"BioNTech/Pfizer"	0	"Neutral"
787	"CanSino Biologics"	0	"Neutral"
787	"Johnson & Johnson"	0	"Neutral"
788	"AstraZeneca"	1	"Neutral"
788	"Bharat Biotech"	1	"Neutral"
788	"Novavax"	0	"Neutral"
788	"Sinovac"	0	"Neutral"
788	"Johnson & Johnson"	0	"Neutral"
788	"Moderna"	1	"Neutral"
788	"CanSino Biologics"	0	"Neutral"
788	"BioNTech/Pfizer"	1	"Neutral"
789	"BioNTech/Pfizer"	1	"Neutral"
789	"Johnson & Johnson"	0	"Neutral"
789	"AstraZeneca"	0	"Neutral"
789	"Moderna"	1	"Neutral"
789	"Bharat Biotech"	1	"Neutral"
789	"CanSino Biologics"	0	"Neutral"
789	"Sinovac"	0	"Neutral"
789	"Novavax"	1	"Neutral"
790	"Sinovac"	1	"Neutral"
790	"AstraZeneca"	1	"Neutral"
790	"Bharat Biotech"	1	"Neutral"
790	"Johnson & Johnson"	1	"Neutral"
790	"CanSino Biologics"	0	"Neutral"
790	"Novavax"	1	"Neutral"
790	"Moderna"	0	"Neutral"
790	"BioNTech/Pfizer"	1	"Neutral"
791	"Moderna"	0	"Anti"
791	"Novavax"	0	"Anti"
791	"Bharat Biotech"	0	"Anti"
791	"AstraZeneca"	0	"Anti"
791	"BioNTech/Pfizer"	0	"Anti"
791	"Sinovac"	0	"Anti"
791	"Johnson & Johnson"	0	"Anti"
791	"CanSino Biologics"	0	"Anti"
792	"AstraZeneca"	1	"Neutral"
792	"BioNTech/Pfizer"	0	"Neutral"
792	"Novavax"	0	"Neutral"
792	"Bharat Biotech"	0	"Neutral"
792	"Moderna"	1	"Neutral"
792	"Johnson & Johnson"	0	"Neutral"
792	"CanSino Biologics"	0	"Neutral"
792	"Sinovac"	0	"Neutral"
793	"CanSino Biologics"	0	"Neutral"
793	"AstraZeneca"	1	"Neutral"
793	"Moderna"	1	"Neutral"
793	"Sinovac"	0	"Neutral"
793	"Novavax"	1	"Neutral"
793	"Bharat Biotech"	1	"Neutral"
793	"Johnson & Johnson"	0	"Neutral"
793	"BioNTech/Pfizer"	1	"Neutral"
794	"Johnson & Johnson"	1	"Pro"
794	"CanSino Biologics"	1	"Pro"
794	"Sinovac"	0	"Pro"
794	"BioNTech/Pfizer"	1	"Pro"
794	"Bharat Biotech"	1	"Pro"
794	"Novavax"	0	"Pro"
794	"AstraZeneca"	1	"Pro"
794	"Moderna"	1	"Pro"
795	"Sinovac"	0	"Anti"
795	"CanSino Biologics"	1	"Anti"
795	"BioNTech/Pfizer"	1	"Anti"
795	"Bharat Biotech"	1	"Anti"
795	"Johnson & Johnson"	0	"Anti"
795	"AstraZeneca"	0	"Anti"
795	"Moderna"	0	"Anti"
795	"Novavax"	1	"Anti"
796	"AstraZeneca"	0	"Anti"
796	"CanSino Biologics"	0	"Anti"
796	"Bharat Biotech"	0	"Anti"
796	"Novavax"	1	"Anti"
796	"BioNTech/Pfizer"	0	"Anti"
796	"Moderna"	0	"Anti"
796	"Johnson & Johnson"	0	"Anti"
796	"Sinovac"	0	"Anti"
797	"Moderna"	0	"Anti"
797	"Novavax"	0	"Anti"
797	"BioNTech/Pfizer"	0	"Anti"
797	"Sinovac"	0	"Anti"
797	"Bharat Biotech"	0	"Anti"
797	"Johnson & Johnson"	0	"Anti"
797	"CanSino Biologics"	0	"Anti"
797	"AstraZeneca"	0	"Anti"
798	"Moderna"	0	"Anti"
798	"BioNTech/Pfizer"	0	"Anti"
798	"Sinovac"	0	"Anti"
798	"Novavax"	0	"Anti"
798	"CanSino Biologics"	0	"Anti"
798	"AstraZeneca"	0	"Anti"
798	"Johnson & Johnson"	0	"Anti"
798	"Bharat Biotech"	0	"Anti"
799	"CanSino Biologics"	0	"Anti"
799	"Novavax"	0	"Anti"
799	"Moderna"	0	"Anti"
799	"Johnson & Johnson"	1	"Anti"
799	"BioNTech/Pfizer"	1	"Anti"
799	"Bharat Biotech"	1	"Anti"
799	"AstraZeneca"	0	"Anti"
799	"Sinovac"	0	"Anti"
